nm,6 uM,12 uM,18 uM,24 uM,30 uM,36 uM,42 uM,48 uM,54 uM,60 uM
564.38,0.027391566,0.059066265,0.089512048,0.115753012,0.154668675,0.180548193,0.229385542,0.250674699,0.270548193,0.301084337
564.73,0.028391566,0.060066265,0.090512048,0.115753012,0.155668675,0.181548193,0.229385542,0.254674699,0.271548193,0.303084337
565.08,0.026391566,0.060066265,0.089512048,0.116753012,0.156668675,0.181548193,0.230385542,0.255674699,0.272548193,0.305084337
565.43,0.027391566,0.059066265,0.089512048,0.117753012,0.156668675,0.182548193,0.232385542,0.255674699,0.274548193,0.307084337
565.78,0.027391566,0.059066265,0.089512048,0.117753012,0.156668675,0.183548193,0.232385542,0.256674699,0.274548193,0.306084337
566.13,0.027391566,0.060066265,0.091512048,0.117753012,0.158668675,0.184548193,0.233385542,0.257674699,0.276548193,0.307084337
566.48,0.026391566,0.060066265,0.092512048,0.117753012,0.157668675,0.185548193,0.234385542,0.258674699,0.278548193,0.308084337
566.83,0.027391566,0.060066265,0.091512048,0.119753012,0.158668675,0.186548193,0.235385542,0.260674699,0.279548193,0.311084337
567.18,0.027391566,0.061066265,0.092512048,0.120753012,0.159668675,0.188548193,0.238385542,0.263674699,0.280548193,0.313084337
567.53,0.028391566,0.061066265,0.093512048,0.119753012,0.160668675,0.187548193,0.238385542,0.264674699,0.281548193,0.314084337
567.88,0.028391566,0.062066265,0.092512048,0.120753012,0.161668675,0.189548193,0.239385542,0.263674699,0.283548193,0.317084337
568.22,0.027391566,0.062066265,0.093512048,0.121753012,0.161668675,0.189548193,0.241385542,0.266674699,0.285548193,0.316084337
568.57,0.029391566,0.062066265,0.094512048,0.122753012,0.163668675,0.191548193,0.242385542,0.268674699,0.286548193,0.319084337
568.92,0.028391566,0.063066265,0.094512048,0.123753012,0.164668675,0.193548193,0.243385542,0.269674699,0.288548193,0.322084337
569.27,0.029391566,0.063066265,0.094512048,0.123753012,0.165668675,0.193548193,0.245385542,0.269674699,0.289548193,0.323084337
569.62,0.029391566,0.064066265,0.095512048,0.124753012,0.165668675,0.194548193,0.247385542,0.273674699,0.291548193,0.326084337
569.97,0.029391566,0.064066265,0.096512048,0.125753012,0.166668675,0.196548193,0.248385542,0.273674699,0.294548193,0.327084337
570.32,0.029391566,0.064066265,0.096512048,0.126753012,0.168668675,0.196548193,0.250385542,0.277674699,0.295548193,0.329084337
570.67,0.029391566,0.065066265,0.098512048,0.126753012,0.169668675,0.198548193,0.252385542,0.277674699,0.297548193,0.333084337
571.02,0.029391566,0.065066265,0.097512048,0.127753012,0.170668675,0.199548193,0.252385542,0.280674699,0.299548193,0.334084337
571.37,0.029391566,0.065066265,0.098512048,0.128753012,0.172668675,0.200548193,0.254385542,0.282674699,0.301548193,0.335084337
571.72,0.030391566,0.067066265,0.099512048,0.129753012,0.172668675,0.201548193,0.255385542,0.283674699,0.303548193,0.339084337
572.07,0.031391566,0.065066265,0.099512048,0.129753012,0.174668675,0.203548193,0.258385542,0.285674699,0.305548193,0.342084337
572.41,0.030391566,0.067066265,0.100512048,0.130753012,0.175668675,0.204548193,0.259385542,0.287674699,0.308548193,0.343084337
572.76,0.031391566,0.066066265,0.101512048,0.132753012,0.176668675,0.207548193,0.262385542,0.289674699,0.309548193,0.346084337
573.11,0.031391566,0.068066265,0.101512048,0.133753012,0.178668675,0.208548193,0.263385542,0.292674699,0.311548193,0.348084337
573.46,0.031391566,0.068066265,0.102512048,0.134753012,0.179668675,0.209548193,0.267385542,0.294674699,0.314548193,0.351084337
573.81,0.031391566,0.069066265,0.103512048,0.133753012,0.179668675,0.211548193,0.267385542,0.295674699,0.317548193,0.354084337
574.16,0.032391566,0.069066265,0.104512048,0.135753012,0.182668675,0.213548193,0.269385542,0.298674699,0.318548193,0.356084337
574.51,0.031391566,0.070066265,0.105512048,0.136753012,0.182668675,0.214548193,0.271385542,0.299674699,0.321548193,0.359084337
574.86,0.032391566,0.070066265,0.104512048,0.137753012,0.184668675,0.216548193,0.274385542,0.303674699,0.323548193,0.362084337
575.2,0.031391566,0.071066265,0.107512048,0.138753012,0.186668675,0.217548193,0.275385542,0.305674699,0.325548193,0.364084337
575.55,0.032391566,0.071066265,0.108512048,0.139753012,0.187668675,0.219548193,0.278385542,0.307674699,0.330548193,0.369084337
575.9,0.032391566,0.071066265,0.109512048,0.140753012,0.189668675,0.221548193,0.279385542,0.309674699,0.332548193,0.369084337
576.25,0.033391566,0.071066265,0.108512048,0.142753012,0.191668675,0.222548193,0.283385542,0.311674699,0.334548193,0.372084337
576.6,0.033391566,0.073066265,0.110512048,0.144753012,0.192668675,0.224548193,0.285385542,0.313674699,0.336548193,0.376084337
576.95,0.033391566,0.074066265,0.111512048,0.144753012,0.193668675,0.226548193,0.287385542,0.316674699,0.340548193,0.379084337
577.3,0.033391566,0.075066265,0.111512048,0.144753012,0.196668675,0.228548193,0.291385542,0.319674699,0.342548193,0.383084337
577.64,0.034391566,0.075066265,0.113512048,0.148753012,0.197668675,0.231548193,0.292385542,0.324674699,0.345548193,0.386084337
577.99,0.034391566,0.075066265,0.114512048,0.149753012,0.198668675,0.231548193,0.295385542,0.324674699,0.348548193,0.389084337
578.34,0.034391566,0.076066265,0.115512048,0.149753012,0.201668675,0.234548193,0.298385542,0.328674699,0.351548193,0.391084337
578.69,0.035391566,0.077066265,0.115512048,0.150753012,0.203668675,0.235548193,0.299385542,0.330674699,0.354548193,0.395084337
579.04,0.034391566,0.077066265,0.117512048,0.152753012,0.205668675,0.239548193,0.303385542,0.332674699,0.357548193,0.398084337
579.38,0.035391566,0.078066265,0.118512048,0.154753012,0.206668675,0.241548193,0.306385542,0.336674699,0.359548193,0.401084337
579.73,0.035391566,0.079066265,0.119512048,0.155753012,0.208668675,0.243548193,0.308385542,0.338674699,0.363548193,0.406084337
580.08,0.035391566,0.079066265,0.120512048,0.156753012,0.208668675,0.244548193,0.311385542,0.340674699,0.366548193,0.409084337
580.43,0.036391566,0.080066265,0.121512048,0.157753012,0.211668675,0.247548193,0.314385542,0.345674699,0.369548193,0.412084337
580.78,0.037391566,0.080066265,0.121512048,0.158753012,0.212668675,0.248548193,0.317385542,0.346674699,0.373548193,0.414084337
581.13,0.037391566,0.081066265,0.123512048,0.161753012,0.214668675,0.251548193,0.319385542,0.350674699,0.376548193,0.418084337
581.47,0.037391566,0.083066265,0.124512048,0.162753012,0.216668675,0.253548193,0.322385542,0.352674699,0.378548193,0.422084337
581.82,0.038391566,0.084066265,0.125512048,0.163753012,0.218668675,0.255548193,0.325385542,0.355674699,0.381548193,0.424084337
582.17,0.038391566,0.084066265,0.126512048,0.164753012,0.220668675,0.257548193,0.328385542,0.358674699,0.384548193,0.429084337
582.52,0.039391566,0.085066265,0.126512048,0.166753012,0.222668675,0.258548193,0.330385542,0.362674699,0.386548193,0.431084337
582.86,0.039391566,0.085066265,0.128512048,0.167753012,0.223668675,0.262548193,0.333385542,0.364674699,0.393548193,0.435084337
583.21,0.038391566,0.086066265,0.129512048,0.169753012,0.225668675,0.263548193,0.335385542,0.367674699,0.394548193,0.439084337
583.56,0.039391566,0.087066265,0.130512048,0.171753012,0.228668675,0.264548193,0.340385542,0.370674699,0.398548193,0.444084337
583.91,0.040391566,0.088066265,0.132512048,0.171753012,0.228668675,0.268548193,0.342385542,0.372674699,0.401548193,0.446084337
584.26,0.039391566,0.088066265,0.133512048,0.172753012,0.232668675,0.270548193,0.345385542,0.376674699,0.403548193,0.449084337
584.6,0.040391566,0.089066265,0.134512048,0.175753012,0.233668675,0.272548193,0.347385542,0.380674699,0.407548193,0.454084337
584.95,0.040391566,0.090066265,0.135512048,0.175753012,0.235668675,0.274548193,0.350385542,0.382674699,0.410548193,0.456084337
585.3,0.040391566,0.091066265,0.135512048,0.177753012,0.238668675,0.276548193,0.354385542,0.384674699,0.414548193,0.461084337
585.65,0.041391566,0.092066265,0.136512048,0.179753012,0.239668675,0.279548193,0.356385542,0.388674699,0.417548193,0.465084337
585.99,0.041391566,0.092066265,0.139512048,0.180753012,0.242668675,0.282548193,0.359385542,0.391674699,0.420548193,0.468084337
586.34,0.042391566,0.092066265,0.139512048,0.182753012,0.242668675,0.283548193,0.364385542,0.394674699,0.424548193,0.471084337
586.69,0.043391566,0.094066265,0.140512048,0.184753012,0.245668675,0.287548193,0.365385542,0.397674699,0.427548193,0.478084337
587.04,0.043391566,0.095066265,0.142512048,0.186753012,0.248668675,0.288548193,0.370385542,0.401674699,0.430548193,0.480084337
587.38,0.043391566,0.095066265,0.144512048,0.187753012,0.250668675,0.291548193,0.371385542,0.404674699,0.434548193,0.484084337
587.73,0.043391566,0.096066265,0.145512048,0.187753012,0.252668675,0.292548193,0.374385542,0.407674699,0.438548193,0.487084337
588.08,0.043391566,0.098066265,0.145512048,0.191753012,0.255668675,0.295548193,0.378385542,0.410674699,0.442548193,0.493084337
588.43,0.044391566,0.099066265,0.147512048,0.192753012,0.257668675,0.297548193,0.382385542,0.414674699,0.444548193,0.495084337
588.77,0.044391566,0.099066265,0.148512048,0.194753012,0.259668675,0.300548193,0.385385542,0.418674699,0.449548193,0.501084337
589.12,0.045391566,0.100066265,0.150512048,0.194753012,0.261668675,0.303548193,0.388385542,0.421674699,0.453548193,0.503084337
589.47,0.045391566,0.100066265,0.152512048,0.197753012,0.262668675,0.307548193,0.392385542,0.424674699,0.456548193,0.508084337
589.81,0.046391566,0.102066265,0.152512048,0.198753012,0.265668675,0.309548193,0.395385542,0.427674699,0.459548193,0.513084337
590.16,0.046391566,0.103066265,0.153512048,0.200753012,0.267668675,0.311548193,0.397385542,0.432674699,0.464548193,0.517084337
590.51,0.046391566,0.103066265,0.155512048,0.202753012,0.268668675,0.314548193,0.401385542,0.435674699,0.469548193,0.522084337
590.85,0.046391566,0.105066265,0.157512048,0.204753012,0.272668675,0.318548193,0.406385542,0.438674699,0.473548193,0.527084337
591.2,0.047391566,0.105066265,0.157512048,0.206753012,0.275668675,0.319548193,0.409385542,0.442674699,0.476548193,0.530084337
591.55,0.048391566,0.107066265,0.159512048,0.208753012,0.277668675,0.323548193,0.412385542,0.446674699,0.480548193,0.534084337
591.9,0.048391566,0.107066265,0.160512048,0.208753012,0.280668675,0.326548193,0.416385542,0.450674699,0.484548193,0.540084337
592.24,0.048391566,0.108066265,0.162512048,0.210753012,0.283668675,0.328548193,0.420385542,0.453674699,0.489548193,0.544084337
592.59,0.048391566,0.109066265,0.164512048,0.212753012,0.284668675,0.332548193,0.423385542,0.457674699,0.493548193,0.548084337
592.94,0.049391566,0.110066265,0.165512048,0.215753012,0.286668675,0.333548193,0.428385542,0.461674699,0.497548193,0.552084337
593.28,0.049391566,0.111066265,0.166512048,0.217753012,0.289668675,0.336548193,0.432385542,0.465674699,0.499548193,0.555084337
593.63,0.050391566,0.111066265,0.167512048,0.218753012,0.291668675,0.339548193,0.434385542,0.467674699,0.505548193,0.561084337
593.98,0.051391566,0.113066265,0.169512048,0.220753012,0.294668675,0.342548193,0.438385542,0.472674699,0.508548193,0.566084337
594.32,0.050391566,0.114066265,0.170512048,0.221753012,0.296668675,0.345548193,0.440385542,0.474674699,0.512548193,0.570084337
594.67,0.050391566,0.115066265,0.172512048,0.224753012,0.299668675,0.348548193,0.445385542,0.479674699,0.516548193,0.573084337
595.02,0.052391566,0.115066265,0.173512048,0.225753012,0.301668675,0.351548193,0.448385542,0.481674699,0.520548193,0.576084337
595.36,0.053391566,0.116066265,0.174512048,0.227753012,0.302668675,0.353548193,0.450385542,0.485674699,0.524548193,0.581084337
595.71,0.052391566,0.116066265,0.176512048,0.229753012,0.305668675,0.355548193,0.454385542,0.489674699,0.527548193,0.585084337
596.05,0.052391566,0.118066265,0.177512048,0.231753012,0.309668675,0.358548193,0.458385542,0.492674699,0.531548193,0.588084337
596.4,0.053391566,0.119066265,0.178512048,0.232753012,0.310668675,0.361548193,0.461385542,0.494674699,0.533548193,0.593084337
596.75,0.053391566,0.119066265,0.180512048,0.234753012,0.312668675,0.363548193,0.463385542,0.499674699,0.538548193,0.599084337
597.09,0.054391566,0.120066265,0.181512048,0.236753012,0.314668675,0.365548193,0.467385542,0.503674699,0.543548193,0.602084337
597.44,0.054391566,0.121066265,0.183512048,0.237753012,0.317668675,0.368548193,0.469385542,0.505674699,0.545548193,0.604084337
597.79,0.054391566,0.122066265,0.183512048,0.239753012,0.318668675,0.370548193,0.473385542,0.507674699,0.548548193,0.607084337
598.13,0.054391566,0.123066265,0.184512048,0.240753012,0.321668675,0.372548193,0.476385542,0.510674699,0.551548193,0.611084337
598.48,0.055391566,0.123066265,0.185512048,0.242753012,0.322668675,0.372548193,0.477385542,0.512674699,0.553548193,0.613084337
598.83,0.055391566,0.124066265,0.185512048,0.243753012,0.324668675,0.375548193,0.481385542,0.516674699,0.556548193,0.618084337
599.17,0.055391566,0.125066265,0.187512048,0.243753012,0.324668675,0.378548193,0.483385542,0.518674699,0.558548193,0.619084337
599.52,0.056391566,0.125066265,0.188512048,0.244753012,0.326668675,0.379548193,0.484385542,0.520674699,0.560548193,0.623084337
599.86,0.056391566,0.125066265,0.187512048,0.246753012,0.327668675,0.379548193,0.486385542,0.522674699,0.564548193,0.626084337
600.21,0.057391566,0.127066265,0.189512048,0.247753012,0.329668675,0.380548193,0.488385542,0.523674699,0.566548193,0.628084337
600.56,0.056391566,0.127066265,0.190512048,0.248753012,0.330668675,0.382548193,0.490385542,0.526674699,0.568548193,0.630084337
600.9,0.057391566,0.127066265,0.190512048,0.249753012,0.331668675,0.384548193,0.492385542,0.529674699,0.569548193,0.633084337
601.25,0.057391566,0.127066265,0.191512048,0.249753012,0.332668675,0.387548193,0.494385542,0.530674699,0.573548193,0.632084337
601.59,0.057391566,0.128066265,0.191512048,0.251753012,0.334668675,0.386548193,0.496385542,0.531674699,0.572548193,0.635084337
601.94,0.058391566,0.128066265,0.192512048,0.250753012,0.335668675,0.388548193,0.496385542,0.532674699,0.575548193,0.638084337
602.28,0.058391566,0.129066265,0.193512048,0.251753012,0.335668675,0.389548193,0.498385542,0.533674699,0.578548193,0.639084337
602.63,0.057391566,0.128066265,0.194512048,0.252753012,0.336668675,0.390548193,0.500385542,0.536674699,0.578548193,0.640084337
602.98,0.057391566,0.129066265,0.194512048,0.252753012,0.337668675,0.391548193,0.502385542,0.536674699,0.580548193,0.644084337
603.32,0.058391566,0.129066265,0.194512048,0.253753012,0.337668675,0.393548193,0.503385542,0.538674699,0.581548193,0.644084337
603.67,0.058391566,0.129066265,0.195512048,0.254753012,0.339668675,0.393548193,0.504385542,0.539674699,0.582548193,0.646084337
604.01,0.059391566,0.129066265,0.195512048,0.255753012,0.340668675,0.394548193,0.505385542,0.542674699,0.583548193,0.649084337
604.36,0.059391566,0.130066265,0.196512048,0.256753012,0.340668675,0.395548193,0.505385542,0.542674699,0.586548193,0.651084337
604.7,0.058391566,0.131066265,0.195512048,0.255753012,0.341668675,0.395548193,0.505385542,0.543674699,0.586548193,0.650084337
605.05,0.058391566,0.132066265,0.197512048,0.256753012,0.341668675,0.397548193,0.507385542,0.545674699,0.588548193,0.653084337
605.39,0.058391566,0.132066265,0.196512048,0.258753012,0.343668675,0.397548193,0.509385542,0.545674699,0.589548193,0.656084337
605.74,0.058391566,0.132066265,0.197512048,0.258753012,0.342668675,0.398548193,0.510385542,0.546674699,0.590548193,0.656084337
606.09,0.058391566,0.132066265,0.198512048,0.257753012,0.345668675,0.399548193,0.512385542,0.548674699,0.591548193,0.657084337
606.43,0.059391566,0.131066265,0.198512048,0.258753012,0.345668675,0.400548193,0.512385542,0.549674699,0.593548193,0.659084337
606.78,0.059391566,0.132066265,0.198512048,0.259753012,0.345668675,0.401548193,0.513385542,0.551674699,0.593548193,0.660084337
607.12,0.060391566,0.132066265,0.199512048,0.259753012,0.346668675,0.401548193,0.514385542,0.551674699,0.595548193,0.662084337
607.47,0.059391566,0.133066265,0.199512048,0.260753012,0.346668675,0.402548193,0.514385542,0.553674699,0.597548193,0.664084337
607.81,0.059391566,0.132066265,0.199512048,0.261753012,0.348668675,0.402548193,0.516385542,0.553674699,0.598548193,0.666084337
608.16,0.060391566,0.133066265,0.200512048,0.260753012,0.349668675,0.404548193,0.518385542,0.555674699,0.600548193,0.665084337
608.5,0.059391566,0.135066265,0.201512048,0.263753012,0.349668675,0.406548193,0.520385542,0.560674699,0.601548193,0.668084337
608.85,0.060391566,0.135066265,0.202512048,0.262753012,0.350668675,0.407548193,0.522385542,0.559674699,0.601548193,0.670084337
609.19,0.059391566,0.135066265,0.201512048,0.263753012,0.350668675,0.408548193,0.521385542,0.562674699,0.602548193,0.670084337
609.54,0.060391566,0.134066265,0.202512048,0.264753012,0.351668675,0.408548193,0.523385542,0.561674699,0.606548193,0.672084337
609.88,0.060391566,0.135066265,0.202512048,0.264753012,0.352668675,0.409548193,0.523385542,0.562674699,0.606548193,0.674084337
610.23,0.060391566,0.136066265,0.203512048,0.265753012,0.353668675,0.410548193,0.526385542,0.563674699,0.608548193,0.676084337
610.57,0.060391566,0.135066265,0.203512048,0.266753012,0.353668675,0.410548193,0.526385542,0.566674699,0.608548193,0.678084337
610.92,0.060391566,0.135066265,0.203512048,0.265753012,0.354668675,0.411548193,0.527385542,0.567674699,0.608548193,0.678084337
